time,logger,level,message,exception
2012-01-14 15:21:01.6124,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index WorkerSearch/Search for: Query:programa,
2012-01-14 15:21:01.6424,Raven.Database.Server.HttpServer,Debug,Request # 807: GET     -    50 ms - <default>  - 200 - /indexes/WorkerSearch/Search?query=Query%253Aprograma&start=0&pageSize=128&aggregation=None,
2012-01-14 15:21:01.6525,Raven.Database.Indexing.Index.Querying,Debug,"Issuing query on index WorkerSearch/Search for: Query:""programador javascript""",
2012-01-14 15:21:01.6725,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/1' was found,
2012-01-14 15:21:01.6725,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/33' was found,
2012-01-14 15:21:01.6725,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/65' was found,
2012-01-14 15:21:01.6725,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/97' was found,
2012-01-14 15:21:01.6725,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/129' was found,
2012-01-14 15:21:01.6725,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/161' was found,
2012-01-14 15:21:01.6725,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/193' was found,
2012-01-14 15:21:01.6725,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/225' was found,
2012-01-14 15:21:01.6725,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/257' was found,
2012-01-14 15:21:01.8828,Raven.Database.Server.HttpServer,Debug,Request # 808: GET     -   227 ms - <default>  - 200 - /indexes/WorkerSearch/Search?query=Query%253A%2522programador%2520javascript%2522&start=0&pageSize=128&aggregation=None,
2012-01-14 15:21:01.8828,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index WorkerSearch/Search for: Query:OTRONOMBRE1,
2012-01-14 15:21:01.8928,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/2' was found,
2012-01-14 15:21:01.8928,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/34' was found,
2012-01-14 15:21:01.8928,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/66' was found,
2012-01-14 15:21:01.8928,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/98' was found,
2012-01-14 15:21:01.8928,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/130' was found,
2012-01-14 15:21:01.8928,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/162' was found,
2012-01-14 15:21:01.8928,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/194' was found,
2012-01-14 15:21:01.8928,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/226' was found,
2012-01-14 15:21:01.8928,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/258' was found,
2012-01-14 15:21:02.0931,Raven.Database.Server.HttpServer,Debug,Request # 809: GET     -   206 ms - <default>  - 200 - /indexes/WorkerSearch/Search?query=Query%253AOTRONOMBRE1&start=0&pageSize=128&aggregation=None,
2012-01-14 15:21:02.1031,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index WorkerSearch/Search for: Query:OTRONOMBRE**,
2012-01-14 15:21:02.1031,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/2' was found,
2012-01-14 15:21:02.1031,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/3' was found,
2012-01-14 15:21:02.1031,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/34' was found,
2012-01-14 15:21:02.1031,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/35' was found,
2012-01-14 15:21:02.1031,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/66' was found,
2012-01-14 15:21:02.1031,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/67' was found,
2012-01-14 15:21:02.1031,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/98' was found,
2012-01-14 15:21:02.1031,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/99' was found,
2012-01-14 15:21:02.1031,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/130' was found,
2012-01-14 15:21:02.1031,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/131' was found,
2012-01-14 15:21:02.1031,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/162' was found,
2012-01-14 15:21:02.1031,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/163' was found,
2012-01-14 15:21:02.1031,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/194' was found,
2012-01-14 15:21:02.1031,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/195' was found,
2012-01-14 15:21:02.1031,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/226' was found,
2012-01-14 15:21:02.1031,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/227' was found,
2012-01-14 15:21:02.1031,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/258' was found,
2012-01-14 15:21:02.1031,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'workersearches/259' was found,
2012-01-14 15:21:02.5037,Raven.Database.Server.HttpServer,Debug,Request # 810: GET     -   406 ms - <default>  - 200 - /indexes/WorkerSearch/Search?query=Query%253AOTRONOMBRE**&start=0&pageSize=128&aggregation=None,
2012-01-14 15:21:03.5852,Raven.Database.Server.HttpServer,Debug,Request # 811: GET     -    92 ms - <default>  - 200 - /stats?noCache=974095771,
2012-01-14 15:21:06.4193,Raven.Database.Indexing.Index.Querying,Debug,"Issuing query on index Temp/Applicants/ByName for: Name:""Juan Perez""",
2012-01-14 15:21:06.4193,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'applicants/1' was found,
2012-01-14 15:21:06.4193,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'advertisements/1' was found,
2012-01-14 15:21:06.5896,Raven.Database.Server.HttpServer,Debug,Request # 812: GET     -   169 ms - <default>  - 200 - /indexes/dynamic/Applicants?query=Name%253A%2522Juan%2520Perez%2522&start=0&pageSize=1&aggregation=None&include=AdvertisementIds,
2012-01-14 15:21:09.5738,Raven.Database.Server.HttpServer,Debug,Request # 813: GET     -    99 ms - <default>  - 200 - /stats?noCache=2013573072,
2012-01-14 15:21:09.6339,Raven.Database.Server.HttpServer,Debug,Request # 814: GET     -    34 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=-312264181,
2012-01-14 15:21:15.5625,Raven.Database.Server.HttpServer,Debug,Request # 815: GET     -    38 ms - <default>  - 200 - /stats?noCache=-177948430,
2012-01-14 15:21:15.6926,Raven.Database.Server.HttpServer,Debug,Request # 816: GET     -    35 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=-744090030,
2012-01-14 15:21:15.6926,Raven.Database.Server.HttpServer,Debug,Request # 817: GET     -    31 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=-1520263987,
2012-01-14 15:21:20.7599,Raven.Database.Server.HttpServer,Debug,Request # 818: GET     -    31 ms - <default>  - 200 - /stats?noCache=-304355676,
2012-01-14 15:21:21.8014,Raven.Database.Server.HttpServer,Debug,Request # 819: GET     -    51 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=2126140765,
2012-01-14 15:21:26.7586,Raven.Database.Server.HttpServer,Debug,Request # 820: GET     -    28 ms - <default>  - 200 - /stats?noCache=-1825116172,
2012-01-14 15:21:27.8501,Raven.Database.Server.HttpServer,Debug,Request # 821: GET     -    70 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=-183924511,
2012-01-14 15:21:27.8702,Raven.Database.Server.HttpServer,Debug,Request # 822: GET     -    62 ms - <default>  - 200 - /docs/?start=0&pageSize=14&noCache=2034619095,
2012-01-14 15:21:29.5025,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/WorkerSearches' was found,
2012-01-14 15:21:29.6026,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-01-14 15:21:29.6026,Raven.Database.Server.HttpServer,Debug,Request # 823: GET     -     4 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-01-14 15:21:29.6127,Raven.Database.Server.HttpServer,Debug,Request # 824: GET     -   114 ms - <default>  - 200 - /docs/Raven/Hilo/WorkerSearches,
2012-01-14 15:21:29.8330,Raven.Database.DocumentDatabase,Debug,Putting a document with key: Raven/Hilo/WorkerSearches and etag 00000000-0000-0300-0000-0000000000b1,
2012-01-14 15:21:29.8330,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/WorkerSearches', update: True, ",
2012-01-14 15:21:29.8330,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 187 - step 1/2,
2012-01-14 15:21:29.8330,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 188 - step 2/2,
2012-01-14 15:21:29.8330,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 188, currentWorkCounter: 188, will wait for additional work",
2012-01-14 15:21:29.8430,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 188, currentWorkCounter: 188, will wait for additional work",
2012-01-14 15:21:29.8430,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 188, currentWorkCounter: 188, will wait for additional work",
2012-01-14 15:21:29.8430,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 189 - step 1/2,
2012-01-14 15:21:29.8430,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 190 - step 2/2,
2012-01-14 15:21:29.8430,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 190, currentWorkCounter: 190, will wait for additional work",
2012-01-14 15:21:29.8430,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 190, currentWorkCounter: 190, will wait for additional work",
2012-01-14 15:21:29.8430,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 190, currentWorkCounter: 190, will wait for additional work",
2012-01-14 15:21:29.8430,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 190, currentWorkCounter: 190, will wait for additional work",
2012-01-14 15:21:29.8530,Raven.Database.Server.HttpServer,Debug,Request # 825: PUT     -    41 ms - <default>  - 201 - /docs/Raven/Hilo/WorkerSearches,
2012-01-14 15:21:30.1334,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/advertisements' was found,
2012-01-14 15:21:30.1534,Raven.Database.Server.HttpServer,Debug,Request # 826: GET     -    17 ms - <default>  - 200 - /docs/Raven/Hilo/advertisements,
2012-01-14 15:21:30.1835,Raven.Database.DocumentDatabase,Debug,Putting a document with key: Raven/Hilo/advertisements and etag 00000000-0000-0300-0000-0000000000b2,
2012-01-14 15:21:30.1835,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/advertisements', update: True, ",
2012-01-14 15:21:30.1935,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 191 - step 1/2,
2012-01-14 15:21:30.1935,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 192 - step 2/2,
2012-01-14 15:21:30.2035,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 192, currentWorkCounter: 192, will wait for additional work",
2012-01-14 15:21:30.2035,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 192, currentWorkCounter: 192, will wait for additional work",
2012-01-14 15:21:30.2035,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 192, currentWorkCounter: 192, will wait for additional work",
2012-01-14 15:21:30.2035,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 193 - step 1/2,
2012-01-14 15:21:30.2035,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 194 - step 2/2,
2012-01-14 15:21:30.2035,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 194, currentWorkCounter: 194, will wait for additional work",
2012-01-14 15:21:30.2035,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 194, currentWorkCounter: 194, will wait for additional work",
2012-01-14 15:21:30.2035,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 194, currentWorkCounter: 194, will wait for additional work",
2012-01-14 15:21:30.2035,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 194, currentWorkCounter: 194, will wait for additional work",
2012-01-14 15:21:30.2035,Raven.Database.Server.HttpServer,Debug,Request # 827: PUT     -    23 ms - <default>  - 201 - /docs/Raven/Hilo/advertisements,
2012-01-14 15:21:30.2035,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/applicants' was found,
2012-01-14 15:21:30.2135,Raven.Database.Server.HttpServer,Debug,Request # 828: GET     -     3 ms - <default>  - 200 - /docs/Raven/Hilo/applicants,
2012-01-14 15:21:30.2135,Raven.Database.DocumentDatabase,Debug,Putting a document with key: Raven/Hilo/applicants and etag 00000000-0000-0300-0000-0000000000b3,
2012-01-14 15:21:30.2135,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/applicants', update: True, ",
2012-01-14 15:21:30.2235,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 195 - step 1/2,
2012-01-14 15:21:30.2235,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 196 - step 2/2,
2012-01-14 15:21:30.2736,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 196, currentWorkCounter: 196, will wait for additional work",
2012-01-14 15:21:30.2736,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 196, currentWorkCounter: 196, will wait for additional work",
2012-01-14 15:21:30.3337,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 197 - step 1/2,
2012-01-14 15:21:30.3337,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 198 - step 2/2,
2012-01-14 15:21:30.3337,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 198, currentWorkCounter: 198, will wait for additional work",
2012-01-14 15:21:30.3337,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 198, currentWorkCounter: 198, will wait for additional work",
2012-01-14 15:21:30.3337,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 198, currentWorkCounter: 198, will wait for additional work",
2012-01-14 15:21:30.3337,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 198, currentWorkCounter: 198, will wait for additional work",
2012-01-14 15:21:30.3337,Raven.Database.Server.HttpServer,Debug,Request # 829: PUT     -   117 ms - <default>  - 201 - /docs/Raven/Hilo/applicants,
2012-01-14 15:21:30.3537,Raven.Database.DocumentDatabase,Debug,Executing batched commands in a single transaction,
2012-01-14 15:21:30.3637,Raven.Database.DocumentDatabase,Debug,Putting a document with key: WorkerSearches/289 and etag ,
2012-01-14 15:21:30.3637,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'WorkerSearches/289', update: False, ",
2012-01-14 15:21:30.3637,Raven.Database.DocumentDatabase,Debug,Putting a document with key: WorkerSearches/290 and etag ,
2012-01-14 15:21:30.3637,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'WorkerSearches/290', update: False, ",
2012-01-14 15:21:30.3637,Raven.Database.DocumentDatabase,Debug,Putting a document with key: WorkerSearches/291 and etag ,
2012-01-14 15:21:30.3637,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'WorkerSearches/291', update: False, ",
2012-01-14 15:21:30.3738,Raven.Database.DocumentDatabase,Debug,Putting a document with key: WorkerSearches/292 and etag ,
